,Country Code,ICCT,ICCT Sent.,ICSID,ICSID Sent.,IFIs,IFIs Sent.,IMF,IMF Sent.,Investment Arbitration,Investment Arbitration Sent.,Length,NIEO,NIEO Sent.,Session,UN Human Rights System,UN Human Rights System Sent.,UNCITRAL,UNCITRAL Sent.,WTO/GATT,WTO/GATT Sent.,World Bank,World Bank Sent.,Year
0,COG,0.0,,0.0,,0.0,,0.0,,0.0,,3392.0,1.0,0.3127,28,0.0,,0.0,,0.0,,0.0,,1973
0,POL,0.0,,0.0,,0.0,,0.0,,0.0,,3449.0,1.0,0.7906,28,0.0,,0.0,,0.0,,0.0,,1973
0,LKA,0.0,,0.0,,0.0,,2.0,0.9115500000000001,0.0,,4637.0,0.0,,28,0.0,,1.0,0.5719,2.0,0.8518,0.0,,1973
0,PHL,0.0,,0.0,,0.0,,0.0,,0.0,,4958.0,1.0,0.8519,28,0.0,,0.0,,0.0,,0.0,,1973
0,DZA,0.0,,0.0,,1.0,-0.9034,0.0,,0.0,,7023.0,3.0,0.1019,28,0.0,,0.0,,0.0,,0.0,,1973
0,ECU,0.0,,0.0,,0.0,,0.0,,0.0,,4239.0,0.0,,28,0.0,,0.0,,1.0,-0.9432,0.0,,1973
0,PRT,0.0,,0.0,,0.0,,0.0,,0.0,,5938.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,BFA,0.0,,0.0,,3.0,0.5521333333333333,2.0,0.6881999999999999,0.0,,5330.0,0.0,,28,0.0,,0.0,,2.0,0.5818,5.0,0.7567,1973
0,CRI,0.0,,0.0,,0.0,,0.0,,0.0,,5457.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,CHN,0.0,,0.0,,0.0,,0.0,,0.0,,7007.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,BGR,0.0,,0.0,,0.0,,0.0,,0.0,,2610.0,1.0,0.9814,28,0.0,,0.0,,0.0,,0.0,,1973
0,GBR,0.0,,0.0,,0.0,,0.0,,0.0,,2958.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,ARE,0.0,,0.0,,0.0,,0.0,,0.0,,2413.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,ITA,0.0,,0.0,,0.0,,1.0,0.6187,0.0,,3510.0,0.0,,28,0.0,,0.0,,3.0,0.7659666666666666,0.0,,1973
0,LSO,0.0,,0.0,,0.0,,0.0,,0.0,,2744.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,FJI,0.0,,0.0,,0.0,,0.0,,0.0,,3315.0,0.0,,28,0.0,,0.0,,1.0,0.94,0.0,,1973
0,TZA,0.0,,0.0,,0.0,,0.0,,0.0,,5577.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,NIC,0.0,,0.0,,0.0,,0.0,,0.0,,2558.0,0.0,,28,0.0,,0.0,,3.0,0.8658,0.0,,1973
0,NZL,0.0,,0.0,,0.0,,0.0,,1.0,0.3497,3938.0,0.0,,28,0.0,,0.0,,5.0,-0.20779999999999998,0.0,,1973
0,EGY,0.0,,0.0,,0.0,,0.0,,0.0,,409.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,CSK,0.0,,0.0,,0.0,,0.0,,0.0,,3071.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,NLD,0.0,,0.0,,0.0,,0.0,,0.0,,3503.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,AUS,0.0,,0.0,,0.0,,3.0,0.5608666666666666,0.0,,3870.0,0.0,,28,0.0,,0.0,,4.0,0.842575,0.0,,1973
0,MMR,0.0,,0.0,,0.0,,0.0,,0.0,,2388.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,SLE,0.0,,0.0,,0.0,,1.0,0.5859,0.0,,3570.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,LBN,0.0,,0.0,,0.0,,0.0,,0.0,,2728.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,KHM,0.0,,0.0,,0.0,,0.0,,0.0,,3639.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,KEN,0.0,,0.0,,0.0,,1.0,0.1933,0.0,,4217.0,0.0,,28,0.0,,0.0,,0.0,,1.0,0.1933,1973
0,HND,0.0,,0.0,,0.0,,0.0,,0.0,,2289.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,SGP,0.0,,0.0,,0.0,,0.0,,0.0,,2739.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,ISR,0.0,,0.0,,0.0,,0.0,,0.0,,5818.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,CUB,0.0,,0.0,,0.0,,0.0,,0.0,,9621.0,3.0,0.7817666666666666,28,0.0,,0.0,,0.0,,0.0,,1973
0,SLV,0.0,,0.0,,1.0,0.8126,0.0,,0.0,,5785.0,0.0,,28,0.0,,0.0,,1.0,0.6908,0.0,,1973
0,SAU,0.0,,0.0,,0.0,,0.0,,0.0,,1064.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,FIN,0.0,,0.0,,0.0,,1.0,0.7906,0.0,,2043.0,0.0,,28,0.0,,0.0,,0.0,,2.0,0.73455,1973
0,PER,0.0,,0.0,,1.0,-0.6808,0.0,,0.0,,4138.0,1.0,0.9469,28,0.0,,0.0,,0.0,,0.0,,1973
0,CHL,0.0,,0.0,,0.0,,0.0,,0.0,,7569.0,1.0,0.8834,28,0.0,,0.0,,0.0,,0.0,,1973
0,DEU,0.0,,0.0,,0.0,,0.0,,0.0,,4391.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,COL,0.0,,0.0,,0.0,,0.0,,0.0,,5099.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,HTI,0.0,,0.0,,3.0,0.7127333333333333,1.0,0.8269,0.0,,3859.0,0.0,,28,0.0,,0.0,,1.0,0.3182,2.0,0.83555,1973
0,MRT,0.0,,0.0,,0.0,,1.0,0.8793,0.0,,3714.0,0.0,,28,0.0,,0.0,,3.0,0.8793000000000001,0.0,,1973
0,ESP,0.0,,0.0,,0.0,,0.0,,0.0,,3997.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,MAR,0.0,,0.0,,0.0,,0.0,,0.0,,3017.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,CAN,0.0,,0.0,,0.0,,0.0,,0.0,,2189.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,USA,0.0,,0.0,,0.0,,0.0,,0.0,,2569.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,ZAF,0.0,,0.0,,0.0,,0.0,,0.0,,3716.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,QAT,0.0,,0.0,,0.0,,0.0,,0.0,,1735.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,SDN,0.0,,0.0,,0.0,,0.0,,0.0,,4892.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,GTM,0.0,,0.0,,0.0,,0.0,,0.0,,2319.0,0.0,,28,0.0,,0.0,,3.0,-0.5994,0.0,,1973
0,BHR,0.0,,0.0,,0.0,,0.0,,0.0,,1857.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,GAB,0.0,,0.0,,0.0,,0.0,,0.0,,2167.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,PRY,0.0,,0.0,,0.0,,0.0,,0.0,,4006.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,THA,0.0,,0.0,,0.0,,1.0,0.9062,0.0,,3807.0,0.0,,28,0.0,,0.0,,5.0,0.9368000000000001,0.0,,1973
0,UKR,0.0,,0.0,,0.0,,0.0,,0.0,,5201.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,LAO,0.0,,0.0,,0.0,,0.0,,0.0,,2139.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,NPL,0.0,,0.0,,0.0,,0.0,,0.0,,3334.0,0.0,,28,0.0,,0.0,,3.0,0.891,0.0,,1973
0,LBR,0.0,,0.0,,0.0,,0.0,,0.0,,3358.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,BEN,0.0,,0.0,,0.0,,0.0,,0.0,,5246.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,ROU,0.0,,0.0,,0.0,,0.0,,0.0,,5441.0,1.0,0.926,28,0.0,,0.0,,0.0,,0.0,,1973
0,IRN,0.0,,0.0,,0.0,,0.0,,0.0,,2481.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,KWT,0.0,,0.0,,0.0,,0.0,,0.0,,1252.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,YDY,0.0,,0.0,,0.0,,0.0,,0.0,,607.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,YEM,0.0,,0.0,,0.0,,0.0,,0.0,,921.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,SOM,0.0,,0.0,,0.0,,0.0,,0.0,,5627.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,JAM,0.0,,0.0,,0.0,,2.0,0.84325,0.0,,5434.0,0.0,,28,0.0,,0.0,,0.0,,3.0,0.6747666666666667,1973
0,IRQ,0.0,,0.0,,0.0,,0.0,,0.0,,2977.0,2.0,0.96685,28,0.0,,0.0,,0.0,,0.0,,1973
0,SEN,0.0,,0.0,,0.0,,0.0,,0.0,,4248.0,2.0,0.9025000000000001,28,0.0,,0.0,,0.0,,3.0,0.6690666666666667,1973
0,NGA,0.0,,0.0,,0.0,,0.0,,0.0,,5748.0,0.0,,28,0.0,,0.0,,0.0,,0.0,,1973
0,NLD,1.0,0.9393,0.0,,0.0,,0.0,,0.0,,2484.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,AUS,1.0,0.8658,0.0,,0.0,,0.0,,0.0,,3410.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,MMR,0.0,,0.0,,0.0,,0.0,,0.0,,2318.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,TGO,0.0,,0.0,,0.0,,0.0,,0.0,,2652.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,SLE,0.0,,0.0,,0.0,,0.0,,0.0,,3788.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LBN,0.0,,0.0,,0.0,,0.0,,0.0,,2193.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,KGZ,0.0,,0.0,,0.0,,0.0,,0.0,,1844.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,NZL,1.0,0.9718,0.0,,0.0,,0.0,,0.0,,1852.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,EGY,0.0,,0.0,,0.0,,0.0,,0.0,,4102.0,0.0,,52,0.0,,0.0,,1.0,0.7578,0.0,,1997
0,UGA,0.0,,0.0,,0.0,,0.0,,0.0,,1742.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,CPV,0.0,,0.0,,1.0,0.8957,0.0,,0.0,,2242.0,0.0,,52,0.0,,0.0,,2.0,0.9095,0.0,,1997
0,FJI,2.0,0.8430500000000001,0.0,,0.0,,0.0,,0.0,,4049.0,0.0,,52,0.0,,0.0,,9.0,0.2598888888888889,1.0,0.296,1997
0,TZA,0.0,,0.0,,0.0,,1.0,0.5657,0.0,,2983.0,3.0,-0.4426333333333334,52,0.0,,0.0,,2.0,0.83335,1.0,0.5657,1997
0,NIC,0.0,,0.0,,0.0,,0.0,,0.0,,1043.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,SVK,0.0,,0.0,,0.0,,0.0,,0.0,,2181.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,PNG,0.0,,0.0,,1.0,0.4019,0.0,,0.0,,2920.0,0.0,,52,0.0,,0.0,,1.0,0.7351,0.0,,1997
0,ARE,0.0,,0.0,,0.0,,0.0,,0.0,,2321.0,0.0,,52,0.0,,1.0,-0.7717,1.0,0.9451,1.0,0.9451,1997
0,TCD,0.0,,0.0,,0.0,,0.0,,0.0,,2330.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LVA,1.0,0.7897,0.0,,0.0,,0.0,,0.0,,1590.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,ITA,2.0,-0.15499999999999997,0.0,,0.0,,0.0,,0.0,,1536.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,AGO,0.0,,0.0,,0.0,,0.0,,0.0,,1674.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LSO,1.0,0.9077,0.0,,0.0,,0.0,,0.0,,2120.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,BLZ,0.0,,0.0,,0.0,,0.0,,0.0,,2427.0,1.0,0.774,52,0.0,,0.0,,0.0,,0.0,,1997
0,PER,0.0,,0.0,,0.0,,0.0,,0.0,,2432.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LTU,0.0,,0.0,,0.0,,0.0,,0.0,,1676.0,1.0,0.9792,52,0.0,,0.0,,0.0,,0.0,,1997
0,SVN,0.0,,0.0,,0.0,,0.0,,0.0,,2270.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,SYC,0.0,,0.0,,0.0,,0.0,,0.0,,524.0,0.0,,52,0.0,,0.0,,1.0,0.4019,0.0,,1997
0,CHL,0.0,,0.0,,0.0,,1.0,0.8883,0.0,,2335.0,0.0,,52,0.0,,0.0,,0.0,,1.0,0.8883,1997
0,COL,0.0,,0.0,,1.0,0.9169,1.0,0.8934,0.0,,1422.0,0.0,,52,0.0,,0.0,,0.0,,1.0,0.9169,1997
0,DEU,1.0,-0.9294,0.0,,0.0,,0.0,,0.0,,3897.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,GMB,0.0,,0.0,,0.0,,0.0,,0.0,,3719.0,2.0,-0.9246,52,0.0,,0.0,,2.0,0.91635,2.0,0.0024000000000000132,1997
0,SLV,0.0,,0.0,,0.0,,0.0,,0.0,,873.0,1.0,0.9448,52,0.0,,0.0,,0.0,,0.0,,1997
0,GEO,1.0,0.8201,0.0,,0.0,,0.0,,0.0,,1898.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,FIN,0.0,,0.0,,0.0,,0.0,,0.0,,1499.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,KAZ,0.0,,0.0,,0.0,,0.0,,0.0,,1763.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,CIV,0.0,,0.0,,0.0,,1.0,0.959,1.0,0.9136,3216.0,1.0,0.6369,52,0.0,,0.0,,0.0,,0.0,,1997
0,HND,0.0,,0.0,,0.0,,0.0,,0.0,,1752.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,MKD,0.0,,0.0,,0.0,,0.0,,0.0,,1288.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,KOR,2.0,0.61895,0.0,,1.0,0.9359,0.0,,0.0,,2374.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,SGP,0.0,,0.0,,0.0,,0.0,,0.0,,2693.0,1.0,0.5662,52,0.0,,0.0,,0.0,,0.0,,1997
0,ISR,0.0,,0.0,,0.0,,0.0,,0.0,,2575.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,KNA,0.0,,0.0,,0.0,,0.0,,0.0,,2680.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,VUT,0.0,,0.0,,0.0,,0.0,,0.0,,1916.0,0.0,,52,0.0,,0.0,,2.0,0.42095,0.0,,1997
0,CUB,0.0,,0.0,,0.0,,0.0,,0.0,,3917.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,ERI,0.0,,0.0,,0.0,,0.0,,3.0,0.9403666666666667,2332.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,MDV,0.0,,0.0,,0.0,,0.0,,0.0,,2514.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,KEN,0.0,,0.0,,0.0,,0.0,,1.0,0.8934,2811.0,1.0,-0.5078,52,0.0,,0.0,,1.0,0.9371,0.0,,1997
0,BWA,0.0,,0.0,,0.0,,0.0,,0.0,,2373.0,2.0,-0.1779,52,0.0,,0.0,,0.0,,1.0,-0.1779,1997
0,TTO,3.0,0.6171333333333334,0.0,,0.0,,0.0,,0.0,,3075.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,ZAF,2.0,0.5928,0.0,,0.0,,0.0,,0.0,,2482.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,USA,0.0,,0.0,,1.0,0.9618,0.0,,0.0,,2616.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,QAT,0.0,,0.0,,1.0,-0.4019,0.0,,1.0,0.936,2539.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,MOZ,0.0,,0.0,,1.0,0.8999,0.0,,0.0,,2772.0,3.0,0.8603666666666667,52,0.0,,0.0,,0.0,,0.0,,1997
0,SDN,0.0,,0.0,,1.0,0.1531,1.0,0.9109,0.0,,2358.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,GTM,0.0,,0.0,,0.0,,0.0,,0.0,,1208.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,MAR,0.0,,0.0,,0.0,,0.0,,0.0,,1843.0,1.0,-0.6486,52,0.0,,0.0,,2.0,0.63695,0.0,,1997
0,CAN,0.0,,0.0,,1.0,0.9371,0.0,,0.0,,3287.0,0.0,,52,1.0,-0.1531,0.0,,0.0,,0.0,,1997
0,MHL,0.0,,0.0,,0.0,,0.0,,0.0,,1900.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,CZE,1.0,-0.9098,0.0,,0.0,,0.0,,0.0,,2173.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,HTI,0.0,,0.0,,0.0,,0.0,,0.0,,1572.0,0.0,,52,0.0,,0.0,,2.0,0.9393,0.0,,1997
0,MRT,0.0,,0.0,,0.0,,0.0,,0.0,,2106.0,0.0,,52,0.0,,0.0,,0.0,,1.0,0.2112,1997
0,ESP,0.0,,0.0,,0.0,,0.0,,0.0,,2530.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,YEM,0.0,,0.0,,1.0,0.9413,1.0,-0.2433,1.0,0.9109,3135.0,1.0,0.9617,52,0.0,,0.0,,0.0,,0.0,,1997
0,JAM,0.0,,0.0,,0.0,,0.0,,0.0,,2440.0,0.0,,52,0.0,,0.0,,1.0,-0.4151,0.0,,1997
0,IRQ,0.0,,0.0,,0.0,,0.0,,0.0,,2824.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,MLT,1.0,0.9595,0.0,,0.0,,0.0,,0.0,,2916.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,SEN,0.0,,0.0,,0.0,,0.0,,0.0,,3115.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,DMA,0.0,,0.0,,0.0,,0.0,,0.0,,1757.0,0.0,,52,0.0,,0.0,,3.0,-0.5176333333333334,0.0,,1997
0,NGA,0.0,,0.0,,0.0,,0.0,,0.0,,2938.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,NAM,4.0,-0.46582500000000004,0.0,,0.0,,0.0,,0.0,,2927.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,IRN,0.0,,0.0,,0.0,,0.0,,0.0,,2178.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,BIH,2.0,0.21865,0.0,,0.0,,0.0,,0.0,,1881.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,KWT,0.0,,0.0,,0.0,,0.0,,0.0,,2880.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LAO,0.0,,0.0,,0.0,,0.0,,0.0,,1663.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,UKR,0.0,,0.0,,0.0,,0.0,,0.0,,2467.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LBR,0.0,,0.0,,0.0,,0.0,,0.0,,3996.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,NPL,0.0,,0.0,,0.0,,0.0,,0.0,,2291.0,0.0,,52,0.0,,0.0,,1.0,0.9857,0.0,,1997
0,MWI,0.0,,0.0,,0.0,,0.0,,0.0,,2413.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,BEN,0.0,,0.0,,1.0,0.9669,1.0,0.128,0.0,,2349.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LCA,0.0,,0.0,,0.0,,0.0,,1.0,0.9382,2833.0,0.0,,52,0.0,,0.0,,10.0,-0.08672000000000002,0.0,,1997
0,GRD,0.0,,0.0,,0.0,,0.0,,0.0,,2285.0,0.0,,52,0.0,,0.0,,4.0,0.361725,0.0,,1997
0,ROU,0.0,,0.0,,0.0,,1.0,0.891,0.0,,2215.0,1.0,0.8481,52,0.0,,0.0,,0.0,,0.0,,1997
0,MCO,1.0,0.9493,0.0,,0.0,,0.0,,0.0,,1711.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,BHR,0.0,,0.0,,0.0,,0.0,,0.0,,3311.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,AND,0.0,,0.0,,0.0,,0.0,,0.0,,2481.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,GAB,0.0,,0.0,,0.0,,0.0,,0.0,,3362.0,0.0,,52,1.0,-0.624,0.0,,0.0,,0.0,,1997
0,HRV,1.0,-0.9136,0.0,,0.0,,0.0,,0.0,,2277.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,THA,1.0,-0.6486,0.0,,2.0,0.88365,1.0,0.8555,0.0,,1930.0,0.0,,52,0.0,,0.0,,1.0,0.875,1.0,0.8555,1997
0,PRY,0.0,,0.0,,0.0,,0.0,,0.0,,2681.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,UZB,0.0,,0.0,,0.0,,0.0,,0.0,,1411.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,VEN,1.0,0.8934,0.0,,1.0,0.9313,0.0,,0.0,,2656.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LIE,2.0,0.3934,0.0,,0.0,,0.0,,0.0,,1379.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,AZE,0.0,,0.0,,1.0,0.9643,1.0,0.9403,0.0,,2536.0,0.0,,52,0.0,,0.0,,0.0,,1.0,0.9509,1997
0,GRC,0.0,,0.0,,0.0,,0.0,,0.0,,2263.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,ISL,0.0,,0.0,,0.0,,0.0,,0.0,,1515.0,2.0,0.7076,52,0.0,,0.0,,0.0,,1.0,0.5106,1997
0,HUN,1.0,-0.1779,0.0,,0.0,,0.0,,0.0,,1613.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,SMR,0.0,,0.0,,0.0,,0.0,,0.0,,1156.0,0.0,,52,1.0,-0.9042,0.0,,0.0,,0.0,,1997
0,COD,1.0,0.6597,0.0,,0.0,,0.0,,0.0,,3251.0,0.0,,52,0.0,,0.0,,0.0,,1.0,-0.8052,1997
0,VCT,0.0,,0.0,,0.0,,0.0,,0.0,,1406.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,ZWE,0.0,,0.0,,1.0,-0.7269,0.0,,0.0,,2064.0,1.0,0.8279,52,0.0,,0.0,,0.0,,0.0,,1997
0,TKM,0.0,,0.0,,0.0,,0.0,,0.0,,1483.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LUX,1.0,0.8882,0.0,,0.0,,0.0,,0.0,,4224.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,ZMB,0.0,,0.0,,0.0,,0.0,,0.0,,1635.0,2.0,-0.8519,52,0.0,,0.0,,0.0,,1.0,-0.9371,1997
0,MDA,0.0,,0.0,,0.0,,0.0,,0.0,,1962.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,AFG,0.0,,0.0,,0.0,,0.0,,0.0,,3063.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,SUR,0.0,,0.0,,0.0,,0.0,,0.0,,1611.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,PAN,0.0,,0.0,,0.0,,0.0,,0.0,,2637.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,URY,0.0,,0.0,,0.0,,0.0,,0.0,,1972.0,0.0,,52,0.0,,0.0,,1.0,0.9217,0.0,,1997
0,COM,0.0,,0.0,,2.0,-0.4593,1.0,0.4215,0.0,,2356.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,TUR,1.0,-0.9413,0.0,,0.0,,0.0,,0.0,,2795.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,DOM,0.0,,0.0,,0.0,,0.0,,0.0,,2494.0,0.0,,52,1.0,0.9231,0.0,,1.0,0.4215,0.0,,1997
0,ETH,0.0,,0.0,,0.0,,0.0,,0.0,,3123.0,2.0,0.8456,52,0.0,,0.0,,0.0,,0.0,,1997
0,BRA,0.0,,0.0,,0.0,,0.0,,0.0,,2249.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,LBY,1.0,0.7579,0.0,,0.0,,0.0,,0.0,,5305.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,MNG,1.0,0.128,0.0,,0.0,,0.0,,0.0,,1609.0,0.0,,52,1.0,-0.2484,0.0,,3.0,0.9164333333333334,0.0,,1997
0,OMN,0.0,,0.0,,0.0,,0.0,,0.0,,3501.0,0.0,,52,1.0,0.9287,0.0,,2.0,0.9319,0.0,,1997
0,FRA,0.0,,0.0,,0.0,,0.0,,0.0,,2525.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,MLI,0.0,,0.0,,0.0,,0.0,,0.0,,2356.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,PAK,0.0,,0.0,,0.0,,0.0,,1.0,0.5719,2429.0,1.0,0.4767,52,0.0,,0.0,,0.0,,0.0,,1997
0,NER,0.0,,0.0,,0.0,,1.0,-0.5888,0.0,,2094.0,0.0,,52,0.0,,0.0,,0.0,,1.0,-0.5888,1997
0,MUS,0.0,,0.0,,1.0,-0.7455,0.0,,0.0,,2584.0,2.0,0.03420000000000001,52,0.0,,0.0,,2.0,0.32775000000000004,0.0,,1997
0,IRL,0.0,,0.0,,0.0,,0.0,,0.0,,3191.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,VNM,0.0,,0.0,,0.0,,0.0,,0.0,,1938.0,0.0,,52,0.0,,0.0,,1.0,0.9612,0.0,,1997
0,BDI,1.0,0.8844,0.0,,0.0,,0.0,,0.0,,3057.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,ARM,0.0,,0.0,,1.0,0.886,0.0,,0.0,,1513.0,2.0,0.6506000000000001,52,0.0,,0.0,,0.0,,1.0,0.2732,1997
0,GHA,1.0,0.9062,0.0,,0.0,,0.0,,0.0,,2447.0,1.0,0.7351,52,0.0,,0.0,,0.0,,0.0,,1997
0,BEL,0.0,,0.0,,0.0,,0.0,,0.0,,2068.0,0.0,,52,0.0,,0.0,,0.0,,0.0,,1997
0,BLR,0.0,,0.0,,0.0,,0.0,,0.0,,2484.0,1.0,0.9821,52,0.0,,0.0,,0.0,,0.0,,1997
